attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,timestamps
-2.038375,-1.031188,0.704256,-0.458649,0.8579100000000001,0.231583,1.123371,-0.374236,-0.539764,0.350998,0.222061,-0.354889,113340000000.0
-1.995191,-1.035399,0.7648020000000001,-0.464923,0.860066,0.210077,1.727338,-0.4779850000000001,-0.426454,0.329318,0.334652,-0.321512,113360000000.0
-1.93027,-1.046439,0.848857,-0.468655,0.8656459999999999,0.176122,2.450364,-0.32694,-0.198339,0.20097,0.337647,-0.171987,113380000000.0
-1.8521330000000005,-1.064327,0.952035,-0.466021,0.8744629999999999,0.134681,2.781342,-0.8303530000000001,0.197724,0.203814,0.451801,0.149957,113400000000.0
-1.77643,-1.086715,1.067374,-0.45559,0.8851030000000001,0.095028,2.997527,-1.485657,0.582497,0.128808,0.458296,0.219959,113420000000.0
-1.6906560000000002,-1.112908,1.189645,-0.438882,0.8969879999999999,0.052858,2.895092,-0.8955049999999999,0.939948,-0.039038,0.405609,0.200103,113440000000.0
-1.594688,-1.134856,1.312622,-0.422141,0.906474,0.010088,2.616911,-0.7097859999999999,0.824535,-0.380486,0.41831,0.194899,113460000000.0
-1.4940719999999998,-1.145779,1.436269,-0.411122,0.911032,-0.031605,2.5988990000000003,-0.512484,0.5175770000000001,-0.412395,0.236933,0.141377,113480000000.0
-1.379875,-1.1506,1.566752,-0.4005260000000001,0.913009,-0.077412,2.545267,0.052743,0.672438,-0.179827,0.165726,0.135166,113500000000.0
-1.257909,-1.154664,1.686918,-0.384599,0.914659,-0.124423,2.193571,0.753285,0.813294,0.056886,0.084013,0.17799700000000002,113520000000.0
-1.161994,-1.1584020000000002,1.7920919999999998,-0.3677760000000001,0.916164,-0.159324,1.757119,-0.7097680000000001,1.032174,0.210153,0.035115,0.428489,113540000000.0
-1.081325,-1.158949,1.8986490000000005,-0.3533,0.916383,-0.188206,1.992341,-0.7610600000000001,0.868308,0.20181,-0.06564400000000001,0.459751,113560000000.0
-0.998427,-1.153758,2.000342,-0.340497,0.914292,-0.219388,1.7788,-0.378721,0.810779,0.185864,-0.012529,0.357998,113580000000.0
-0.925653,-1.151505,2.087642,-0.325288,0.913378,-0.244802,1.365,-0.385527,1.006587,0.067629,0.101759,0.246694,113600000000.0
-0.867501,-1.155311,2.165443,-0.307857,0.914921,-0.261044,0.963963,-0.881317,1.196701,0.004681,0.074536,0.27792,113620000000.0
-0.828139,-1.162655,2.236198,-0.292389,0.91786,-0.268405,0.771104,-1.5570190000000002,1.176991,-0.043579,-0.012327,0.31113,113640000000.0
-0.8055979999999999,-1.167691,2.3049470000000003,-0.282927,0.919847,-0.271722,0.848885,-2.165117,1.066151,-0.048631,-0.367723,0.507149,113660000000.0
-0.790313,-1.172283,2.364144,-0.275737,0.921639,-0.273039,0.501265,-1.824442,0.8880979999999999,-0.054891,-0.519768,0.367705,113680000000.0
-0.7929149999999999,-1.180709,2.398696,-0.270904,0.924876,-0.266862,-0.030848,-1.679231,0.733575,-0.100311,-0.505946,0.287659,113700000000.0
-0.808858,-1.197239,2.411979,-0.26402600000000004,0.931035,-0.251919,-0.5857899999999999,-1.206579,0.7643449999999999,-0.010037,-0.28597,0.165448,113720000000.0
-0.8307190000000001,-1.21925,2.402875,-0.254274,0.938841,-0.232211,-0.998542,-0.334378,0.65459,0.029985,-0.22402800000000006,0.022814,113740000000.0
-0.8554280000000001,-1.241601,2.376134,-0.24403,0.946303,-0.212039,-1.094759,0.13653900000000002,0.455693,0.025218,-0.200346,-0.05412,113760000000.0
-0.891252,-1.260146,2.337756,-0.237774,0.952135,-0.192099,-1.009458,-0.077064,0.252533,0.01791,-0.179537,-0.146112,113780000000.0
-0.934704,-1.273825,2.29789,-0.235393,0.956227,-0.173835,-0.829974,-0.381865,0.13026300000000002,0.015972,-0.158025,-0.122262,113800000000.0
-0.984538,-1.283367,2.256776,-0.236149,0.958976,-0.156838,-0.717274,-0.587379,0.011673,0.005695,-0.15828599999999998,-0.096473,113820000000.0
-1.035147,-1.289805,2.216987,-0.238466,0.960781,-0.141537,-0.5933069999999999,-0.596112,-0.042998,-0.009565,-0.239468,0.037823,113840000000.0
-1.072255,-1.292775,2.185035,-0.241046,0.9616,-0.13122799999999998,-0.368946,-0.125743,-0.116809,0.011492,-0.348044,0.098925,113860000000.0
-1.089357,-1.29207,2.163319,-0.243855,0.961407,-0.1274,-0.182881,0.348042,-0.212256,0.021168,-0.386929,0.118885,113880000000.0
-1.094707,-1.287089,2.148478,-0.248787,0.960024,-0.12828699999999998,0.001775,0.439674,-0.376658,-0.036660000000000005,-0.428103,0.088019,113900000000.0
-1.099751,-1.2787540000000002,2.139707,-0.25655300000000003,0.957658,-0.130658,0.106385,-0.07606900000000001,-0.429746,-0.038613,-0.358354,0.010068,113920000000.0
-1.122409,-1.271729,2.127831,-0.26550300000000004,0.955612,-0.127725,-0.103234,-0.8510629999999999,-0.38001,-0.029663,-0.35630700000000004,0.007135,113940000000.0
-1.171942,-1.266953,2.103091,-0.27570300000000003,0.954194,-0.116193,-0.281383,-1.532323,-0.354744,0.092552,-0.275513,-0.055804,113960000000.0
-1.230679,-1.262737,2.076547,-0.285839,0.952924,-0.10115,-0.308629,-1.638841,-0.333434,0.17031500000000002,-0.23248,-0.11683699999999997,113980000000.0
-1.281367,-1.25941,2.050074,-0.293633,0.95191,-0.08744099999999999,-0.338411,-1.0351629999999998,-0.224389,0.1679,-0.13944,-0.250587,114000000000.0
-1.318656,-1.2605309999999998,2.025847,-0.295656,0.952253,-0.076168,-0.404813,-0.565245,0.06617,0.090395,-0.002301,-0.315098,114020000000.0
-1.351085,-1.266982,2.00064,-0.291968,0.954202,-0.065201,-0.467888,-0.350817,0.310077,-0.029367,-0.01745,-0.418533,114040000000.0
-1.38978,-1.277723,1.966544,-0.284173,0.95736,-0.052009000000000014,-0.683715,-0.254859,0.476158,-0.067741,0.206214,-0.469567,114060000000.0
-1.433263,-1.287035,1.916968,-0.277322,0.960009,-0.038383,-0.8549200000000001,0.587179,0.24101,0.074441,0.616804,0.697426,114080000000.0
-1.46492,-1.29414,1.862765,-0.27160700000000004,0.961974,-0.028865,-0.525238,0.942434,0.35822600000000004,0.19899,0.402284,0.78741,114100000000.0
-1.46012,-1.298635,1.877484,-0.267165,0.963192,-0.02969,0.437458,-1.623942,0.088365,-0.5424359999999999,0.8440129999999999,-0.442753,114120000000.0
-1.465535,-1.296894,1.913256,-0.268989,0.962723,-0.028419,0.442022,-1.174045,-0.002978,-0.176125,0.842667,-0.289986,114140000000.0
-1.43935,-1.303089,1.923801,-0.262235,0.96438,-0.03467,-0.003425,1.349092,0.507696,-0.373354,1.149313,-0.242109,114160000000.0
-1.39089,-1.311631,1.958224,-0.252134,0.966604,-0.045856,0.61898,0.617653,0.39975,0.104399,0.656107,-0.054821,114180000000.0
-1.319293,-1.317743,2.007773,-0.242481,0.968153,-0.062304,0.354983,1.288372,0.463276,0.109516,-0.008817,0.4437430000000001,114200000000.0
-1.301417,-1.324967,2.017951,-0.23458,0.969936,-0.064765,-0.142713,-0.19629,0.279036,0.067893,-0.32116300000000003,0.447822,114220000000.0
-1.344264,-1.328102,1.985031,-0.234176,0.970694,-0.053975,-0.578978,-0.515115,-0.06436599999999999,0.178283,-0.253119,0.164357,114240000000.0
-1.404144,-1.329137,1.924114,-0.235996,0.970942,-0.039698,-0.7728149999999999,0.257942,-0.079529,0.246769,-0.062174,-0.06802899999999999,114260000000.0
-1.4518879999999998,-1.330496,1.864394,-0.236311,0.971266,-0.028232,-0.638436,0.548038,-0.014869,0.231566,-0.013991,-0.260174,114280000000.0
-1.482832,-1.330819,1.826776,-0.236758,0.971343,-0.020880000000000003,-0.324596,0.08896799999999999,-0.036657,0.226367,0.0007030000000000001,-0.338464,114300000000.0
-1.498098,-1.331036,1.813991,-0.23684,0.971395,-0.017248,-0.062782,-0.222217,0.033936,0.196175,-0.021169,-0.425577,114320000000.0
-1.490297,-1.333402,1.823594,-0.234407,0.971954,-0.018911,0.184401,0.084208,0.17948,0.003557,-0.15145799999999998,-0.336924,114340000000.0
-1.459229,-1.33796,1.849461,-0.229302,0.973016,-0.025689,0.325927,0.336856,0.27842100000000003,-0.063621,-0.201165,-0.323523,114360000000.0
-1.425858,-1.341172,1.882462,-0.225224,0.973752,-0.032874,0.377678,-0.144318,0.151213,-0.157497,-0.415982,-0.20653600000000005,114380000000.0
-1.390379,-1.3406129999999998,1.924287,-0.224451,0.973625,-0.04094,0.540431,-0.182557,-0.017447999999999998,-0.034308,-0.607612,-0.085754,114400000000.0
-1.340363,-1.334977,1.964851,-0.227461,0.972323,-0.053363,0.459434,1.011838,-0.268441,0.107069,-0.510516,-0.164991,114420000000.0
-1.276742,-1.327813,2.001117,-0.23027,0.970625,-0.069733,0.556072,1.477725,-0.176495,0.286376,-0.153684,-0.210616,114440000000.0
-1.211586,-1.323495,2.043166,-0.229163,0.969576,-0.086051,0.518071,1.063695,0.032073000000000004,0.272787,0.032804,-0.045297,114460000000.0
-1.151702,-1.32174,2.085961,-0.225155,0.969145,-0.100304,0.5443859999999999,0.8522540000000001,0.138282,0.219677,-0.090529,-0.164406,114480000000.0
-1.087605,-1.317957,2.13532,-0.221513,0.968206,-0.116222,0.702497,0.831735,0.071046,0.17819300000000002,-0.144323,-0.24542600000000006,114500000000.0
-1.016328,-1.310088,2.193152,-0.219144,0.966208,-0.135709,0.919677,0.643828,-0.012654,0.154798,-0.095022,-0.199419,114520000000.0
-0.94004,-1.293973,2.265662,-0.22071,0.961928,-0.161179,1.525547,0.184431,-0.205454,0.115043,0.000398,-0.214447,114540000000.0
-0.8412120000000001,-1.263735,2.364584,-0.225317,0.953226,-0.201471,2.368279,0.28527600000000003,-0.313997,0.091345,0.298834,-0.338049,114560000000.0
-0.735945,-1.216824,2.474003,-0.232684,0.938003,-0.256916,3.261431,-0.32647600000000004,-0.484299,0.060702,0.45488,-0.462444,114580000000.0
-0.673798,-1.1539629999999998,2.575046,-0.252618,0.914376,-0.316384,3.585471,-1.917654,-0.5846819999999999,0.131708,0.942802,0.181038,114600000000.0
-0.640504,-1.09512,2.653851,-0.273664,0.888983,-0.367172,3.293818,-1.932798,-0.274779,0.429288,0.853525,0.213409,114620000000.0
-0.6047,-1.049919,2.73284,-0.282915,0.867383,-0.409394,2.609616,-1.462701,0.506051,0.084597,0.7083,0.139649,114640000000.0
-0.5714670000000001,-1.029026,2.802467,-0.27889899999999995,0.8567969999999999,-0.433719,1.406673,-1.06433,1.025907,-0.8402719999999999,0.61856,0.032703,114660000000.0
-0.537042,-1.024583,2.858332,-0.265751,0.854497,-0.446328,0.770103,-0.595062,1.174684,-0.302379,0.091441,0.053781,114680000000.0
-0.502267,-1.029167,2.905384,-0.248184,0.85687,-0.45186,0.174489,-0.050346,1.068344,-0.148362,-0.332135,0.196672,114700000000.0
-0.48302,-1.037744,2.926328,-0.236019,0.86126,-0.4500270000000001,-0.292263,0.140293,0.419633,-0.130268,-0.58358,0.148788,114720000000.0
-0.480132,-1.049748,2.919294,-0.229926,0.8672979999999999,-0.441504,-0.807794,0.6220829999999999,-0.003328,0.03324,-0.413303,0.300025,114740000000.0
-0.490069,-1.065191,2.896845,-0.22797,0.8748819999999999,-0.427329,-0.969513,0.32395,-0.165377,0.035252,-0.337879,0.272162,114760000000.0
-0.505514,-1.08584,2.873772,-0.225745,0.8846950000000001,-0.407862,-1.324576,0.213122,0.15168299999999998,0.036307,-0.254691,0.184656,114780000000.0
-0.5268430000000001,-1.113402,2.850803,-0.222044,0.897206,-0.381726,-1.502068,-0.255353,0.243979,0.061704,-0.283742,0.145398,114800000000.0
-0.562149,-1.143339,2.823385,-0.22096,0.910023,-0.35076,-1.650146,-0.634264,0.290432,0.09628,-0.447147,0.179358,114820000000.0
-0.6066600000000001,-1.1765,2.786217,-0.219017,0.923267,-0.315605,-1.877241,-0.360771,0.2917,0.110237,-0.5333899999999999,0.173576,114840000000.0
-0.658163,-1.2111459999999998,2.730397,-0.215271,0.93602,-0.278429,-2.064811,0.221164,0.114456,0.113205,-0.627655,0.141527,114860000000.0
-0.732142,-1.242419,2.643673,-0.215582,0.946567,-0.23986,-2.179338,0.44796,-0.291491,0.068777,-0.525211,0.163108,114880000000.0
-0.8445159999999999,-1.266331,2.515158,-0.224129,0.954007,-0.19908,-2.287249,0.4925390000000001,-0.6896800000000001,0.070824,-0.37367,0.14588800000000002,114900000000.0
-0.967408,-1.2796299999999998,2.381869,-0.236374,0.95791,-0.16289,-1.613754,-0.0429,-0.573195,0.07270800000000001,-0.022714,0.027408,114920000000.0
-1.054429,-1.284627,2.301246,-0.24547,0.959332,-0.13936500000000002,-0.8975049999999999,-0.693958,-0.351577,0.0022600000000000003,0.07097200000000001,-0.160379,114940000000.0
-1.13291,-1.28754,2.235312,-0.25310900000000003,0.96015,-0.118506,-0.943888,-0.700615,-0.24507,0.009899,0.070154,-0.181238,114960000000.0
-1.210965,-1.295253,2.160635,-0.254639,0.962278,-0.095798,-1.194182,-0.009823,0.114424,-0.054641,-0.013059,-0.402691,114980000000.0
-1.28426,-1.308427,2.073992,-0.248789,0.965778,-0.073304,-1.331299,0.7558739999999999,0.291946,-0.08026699999999999,-0.13286199999999998,-0.453612,115000000000.0
-1.358089,-1.318447,1.987428,-0.244047,0.968328,-0.052708000000000005,-1.058335,0.105668,0.152612,-0.012057,-0.294607,-0.461528,115020000000.0
-1.430277,-1.321984,1.928002,-0.243819,0.969206,-0.034489,-0.58418,-1.140644,-0.006984999999999999,0.184753,-0.245802,-0.500454,115040000000.0
-1.4868290000000002,-1.32386,1.89465,-0.243567,0.969666,-0.0205,-0.337931,-1.098179,0.082275,0.108542,0.519027,-0.633309,115060000000.0
-1.5446,-1.326503,1.854299,-0.241781,0.970308,-0.006335,-0.68704,-0.642225,0.114504,-0.032435000000000005,1.26666,0.704318,115080000000.0
-1.559432,-1.331097,1.832051,-0.23739,0.971409,-0.002698,0.304867,0.905658,0.31066,-0.137854,0.581737,0.171765,115100000000.0
-1.452664,-1.3346,1.917941,-0.23237,0.972235,-0.027579000000000003,1.089454,1.06978,0.146083,-0.564871,0.051645,-0.085855,115120000000.0
-1.397049,-1.3339370000000002,1.963118,-0.231114,0.97208,-0.040564,0.265631,0.353333,-0.059578999999999986,-0.309551,-0.023883,0.310126,115140000000.0
-1.393845,-1.329856,1.966555,-0.234887,0.971114,-0.042003,-0.054207000000000005,-0.260516,-0.252238,-0.4214850000000001,0.85251,0.197459,115160000000.0
-1.400697,-1.323519,1.9572,-0.241229,0.969582,-0.041433,0.01848,0.898487,-0.3109,0.31879,1.394172,-0.377009,115180000000.0
-1.375868,-1.324065,1.941801,-0.239607,0.969716,-0.047307,-0.28369,2.049123,0.182239,0.717421,0.862575,-0.070003,115200000000.0
-1.358555,-1.32703,1.935457,-0.23594,0.970436,-0.050842,0.001691,0.5765779999999999,0.018408,0.108376,-0.138374,0.095138,115220000000.0
-1.368848,-1.323776,1.929223,-0.239543,0.969645,-0.049044,-0.16535,-0.556207,-0.269727,0.08942699999999999,-0.17788199999999998,0.175432,115240000000.0
-1.427181,-1.319616,1.878464,-0.245984,0.96862,-0.035572,-0.8254239999999999,-0.249222,-0.276868,0.21392600000000006,-0.22631,0.286579,115260000000.0
-1.511671,-1.320411,1.7900740000000002,-0.24734,0.968817,-0.014641,-1.210336,0.142774,0.062841,0.383524,-0.204291,0.15346600000000002,115280000000.0
-1.61035,-1.324438,1.688117,-0.24367800000000006,0.969807,0.009643,-1.260209,-0.101686,0.233721,0.289073,-0.07274299999999999,-0.18631,115300000000.0
-1.719386,-1.327459,1.581013,-0.238283,0.970539,0.035669,-1.26469,-0.324562,0.29593200000000003,0.23517,-0.12851400000000002,-0.223215,115320000000.0
-1.818405,-1.329516,1.485221,-0.231654,0.971033,0.058561,-0.978541,-0.233049,0.339474,0.118876,-0.355295,-0.35127,115340000000.0
-1.873941,-1.331518,1.428088,-0.226189,0.971509,0.070749,-0.383088,0.147802,0.219232,-0.0076209999999999984,-0.344327,-0.6026239999999999,115360000000.0
-1.86978,-1.333624,1.42594,-0.22452600000000006,0.972006,0.069204,0.197685,0.309415,0.059644,-0.190833,-0.303992,-0.6323300000000001,115380000000.0
-1.841329,-1.33623,1.454257,-0.223963,0.972615,0.062112,0.448141,-0.026857,0.020163,-0.070975,-0.308217,-0.305169,115400000000.0
-1.770619,-1.339031,1.521262,-0.22512,0.973262,0.045593,0.998409,0.492698,-0.115528,-0.005471,-0.276409,-0.289901,115420000000.0
-1.6580400000000002,-1.337866,1.625643,-0.229946,0.972994,0.020113,1.228259,0.453061,-0.25915,-0.002048,-0.16292,-0.25290100000000004,115440000000.0
-1.5622,-1.335004,1.7191040000000002,-0.23360100000000006,0.972329,-0.002008,0.971443,0.179643,-0.125997,0.093693,-0.010705,-0.081717,115460000000.0
-1.476385,-1.3315,1.797857,-0.23596,0.971505,-0.022344,0.8798790000000001,0.6679729999999999,-0.15503599999999998,0.157622,-0.06907,0.003408,115480000000.0
-1.399524,-1.325741,1.857966,-0.239058,0.970124,-0.041349,0.751846,1.0936549999999998,-0.203478,0.24359,-0.111863,-0.132082,115500000000.0
-1.312015,-1.319546,1.923147,-0.240334,0.968602,-0.06362000000000001,0.889447,1.219413,-0.07021799999999999,0.34996900000000003,0.012355,-0.197625,115520000000.0
-1.208025,-1.311982,2.006248,-0.239275,0.966694,-0.090822,1.317803,1.131508,-0.037203,0.247545,0.126949,-0.316619,115540000000.0
-1.078492,-1.2945719999999998,2.124313,-0.240336,0.962092,-0.128905,2.147837,0.434942,-0.254839,0.197871,0.197835,-0.171373,115560000000.0
-0.936915,-1.255729,2.277488,-0.24968,0.950775,-0.183534,3.291258,-0.6108600000000001,-0.5211140000000001,-0.1734,0.72023,-0.5230090000000001,115580000000.0
-0.8339840000000001,-1.203665,2.415175,-0.265835,0.933361,-0.241181,3.415597,-1.700941,-0.553032,-0.16808,0.845829,0.197511,115600000000.0
-0.766908,-1.1483139999999998,2.519904,-0.284521,0.912074,-0.295242,3.268389,-1.251823,-0.584545,-0.046656,0.706807,0.21849,115620000000.0
-0.717043,-1.106336,2.5953150000000003,-0.294367,0.8940629999999999,-0.337636,2.27743,-0.82371,0.039303,0.231456,0.298548,0.370412,115640000000.0
-0.679974,-1.081436,2.660221,-0.295562,0.882634,-0.365514,1.715441,-1.057802,0.458694,0.117034,0.163219,0.08795700000000001,115660000000.0
-0.649243,-1.069742,2.707289,-0.290412,0.877077,-0.382619,0.784139,-0.222986,0.556873,-0.073999,0.285872,-0.03271,115680000000.0
-0.623639,-1.072815,2.737942,-0.278946,0.878548,-0.387739,0.113862,-0.074482,0.763508,-0.317627,0.30059,0.15038900000000002,115700000000.0
-0.602499,-1.0833959999999998,2.765038,-0.265405,0.883553,-0.385868,-0.199155,-0.080135,0.849992,-0.111335,-0.172127,0.181141,115720000000.0
-0.583737,-1.100868,2.781101,-0.249571,0.891601,-0.377839,-0.737341,0.427083,0.747306,-0.06927699999999999,-0.311706,0.199571,115740000000.0
-0.576488,-1.125517,2.777731,-0.234773,0.90249,-0.3611,-1.245127,0.4553100000000001,0.522601,0.069963,-0.571771,0.41832,115760000000.0
-0.595102,-1.153208,2.753437,-0.22735300000000006,0.91407,-0.335839,-1.531722,0.021758,0.234871,0.14843399999999998,-0.6589119999999999,0.399651,115780000000.0
-0.638753,-1.181989,2.708301,-0.226008,0.925362,-0.304345,-1.78342,-0.155539,0.035719,0.17357899999999998,-0.622124,0.321633,115800000000.0
-0.706958,-1.211851,2.639563,-0.228169,0.936268,-0.267098,-2.043562,-0.236173,-0.086704,0.191349,-0.54102,0.246742,115820000000.0
-0.794329,-1.242385,2.550816,-0.230098,0.946556,-0.226024,-2.184278,-0.123116,0.000831,0.199687,-0.486778,0.264079,115840000000.0
-0.896618,-1.272626,2.446794,-0.2295,0.955876,-0.183389,-2.157508,-0.263065,0.077041,0.17719300000000002,-0.44286,0.258554,115860000000.0
-1.018873,-1.294058,2.330511,-0.232651,0.961952,-0.143256,-1.838547,-0.76277,-0.176464,-0.008911,-0.370109,0.212714,115880000000.0
-1.157354,-1.3042200000000002,2.211979,-0.241234,0.964678,-0.105836,-1.534677,-1.434335,-0.329441,-0.086632,-0.195773,0.000932,115900000000.0
-1.296679,-1.308363,2.102389,-0.249744,0.965762,-0.070227,-1.346856,-1.79865,-0.228318,-0.114056,0.032484,-0.33523000000000003,115920000000.0
-1.4090049999999998,-1.312345,2.020124,-0.252245,0.966787,-0.041171,-0.846817,-1.33395,0.076886,-0.126479,0.239405,-0.713056,115940000000.0
-1.4485,-1.316316,1.986591,-0.249862,0.967794,-0.030711,-0.256594,0.207315,0.145264,-0.044007,0.190409,-0.986135,115960000000.0
-1.446411,-1.319727,1.97593,-0.24652,0.968647,-0.030823000000000007,-0.141268,0.726679,0.167836,-0.005205,-0.040654,-0.809937,115980000000.0
-1.448759,-1.325876,1.95486,-0.240675,0.970157,-0.029518,-0.443759,1.019957,0.348014,-0.209719,0.091321,-0.145256,116000000000.0
-1.486221,-1.3375860000000002,1.895355,-0.230276,0.97293,-0.019522,-0.952975,0.919701,0.552888,-0.452601,0.7049880000000001,0.315207,116020000000.0
-1.580866,-1.345364,1.789522,-0.223516,0.974698,0.002251,-1.301479,0.171329,0.193559,-0.42364,0.762119,0.608955,116040000000.0
-1.644464,-1.3416549999999998,1.724579,-0.22652600000000006,0.973862,0.016718,-0.254327,-0.233951,-0.328446,0.126001,0.259796,-0.349466,116060000000.0
-1.617711,-1.3329540000000002,1.769536,-0.235348,0.971849,0.011049,0.761215,-1.176261,-0.524175,0.207302,0.295562,-0.336825,116080000000.0
-1.567281,-1.325002,1.838424,-0.243326,0.969944,-0.0008550000000000001,0.838184,-0.21120500000000006,-0.303752,0.319833,0.266018,0.143128,116100000000.0
-1.513016,-1.324447,1.884944,-0.243458,0.969809,-0.014083000000000004,0.265969,0.450294,0.200945,-0.1282,0.868677,0.121245,116120000000.0
-1.523292,-1.332931,1.870828,-0.235362,0.971843,-0.011189,-0.359639,0.1372,0.452282,0.018291,0.8898510000000001,-0.13280799999999998,116140000000.0
-1.54215,-1.340174,1.84078,-0.228489,0.973524,-0.006547,-0.337046,0.753405,0.313849,0.04665,0.54352,-0.026519,116160000000.0
-1.554574,-1.347269,1.808623,-0.22164,0.975122,-0.003596,-0.351196,0.954686,0.340198,-0.041406,-0.21914,0.016886,116180000000.0
-1.557108,-1.350183,1.798733,-0.218806,0.975763,-0.002995,0.028433,-0.14566700000000002,-0.007186,-0.034595999999999995,-0.383555,-0.115245,116200000000.0
-1.555856,-1.346341,1.813648,-0.22255,0.974916,-0.003325,0.216747,-0.746147,-0.253997,-0.006485,-0.367112,-0.088517,116220000000.0
-1.544645,-1.341929,1.826908,-0.226796,0.973924,-0.005932,0.106445,0.444829,-0.15801700000000002,0.136281,-0.201646,-0.050876,116240000000.0
-1.522333,-1.341988,1.830776,-0.226549,0.973937,-0.010988,-0.017925,1.043965,0.103129,0.081637,-0.084823,-0.235823,116260000000.0
-1.518932,-1.345514,1.81382,-0.223079,0.974731,-0.01158,-0.307942,0.911553,0.167502,0.07688500000000001,-0.105865,-0.27057,116280000000.0
-1.541014,-1.348387,1.774127,-0.220481,0.975369,-0.006568000000000001,-0.485252,0.800579,0.101245,0.14669,-0.207791,-0.22432800000000006,116300000000.0
-1.566641,-1.35103,1.732578,-0.217998,0.975949,-0.000906,-0.422801,0.738382,0.14983,0.213924,-0.35429,-0.188669,116320000000.0
-1.570962,-1.353639,1.710975,-0.215454,0.976514,3.6e-05,-0.104984,0.8887889999999999,0.089901,0.228729,-0.317456,-0.376867,116340000000.0
-1.54762,-1.3529950000000002,1.717875,-0.216024,0.976375,-0.005007999999999999,0.133114,0.748071,-0.090922,0.084967,-0.241862,-0.377729,116360000000.0
-1.516284,-1.350432,1.734287,-0.218259,0.975818,-0.01191,0.228697,0.8448530000000001,-0.134175,0.145124,-0.103763,-0.191582,116380000000.0
-1.469573,-1.348257,1.76053,-0.219576,0.97534,-0.022303,0.293739,1.168091,-0.039063,0.192202,-0.039046,-0.304068,116400000000.0
-1.418972,-1.349144,1.786471,-0.217312,0.975535,-0.033249,0.283697,1.235637,0.127423,0.194302,-0.054011,-0.276932,116420000000.0
-1.362711,-1.348235,1.830096,-0.215965,0.975335,-0.045599,0.678616,0.413528,-0.019385,0.172478,-0.046746,-0.273264,116440000000.0
-1.280001,-1.3415780000000002,1.905242,-0.217676,0.973844,-0.06514600000000001,0.973394,0.565462,-0.174549,0.118616,-0.022596,-0.25495300000000004,116460000000.0
-1.184143,-1.328354,1.991692,-0.222351,0.970755,-0.09053,1.363359,0.511549,-0.350149,0.15324400000000002,0.016291,-0.24830700000000006,116480000000.0
-1.050145,-1.302272,2.12508,-0.23015500000000005,0.964163,-0.131977,2.541722,0.041296,-0.455615,0.163306,0.20762,-0.214489,116500000000.0
-0.903307,-1.259378,2.287547,-0.240647,0.9519,-0.189672,3.418207,-0.811729,-0.481515,0.015229,0.7804,-0.423029,116520000000.0
-0.797118,-1.203535,2.4320150000000003,-0.256852,0.933314,-0.25090100000000004,3.679939,-1.744517,-0.5404479999999999,-0.0941,0.92452,0.296418,116540000000.0
-0.729905,-1.148109,2.534489,-0.273529,0.91199,-0.305705,3.071726,-1.14005,-0.393784,0.056015,0.720334,0.476161,116560000000.0
-0.679398,-1.111132,2.6119830000000004,-0.278754,0.896202,-0.345135,2.061207,-0.829849,0.429837,-0.060327,0.401635,0.37312,116580000000.0
-0.6211979999999999,-1.09705,2.68004,-0.26552600000000004,0.889865,-0.370992,1.286374,0.202506,0.8087300000000001,-0.160759,0.242825,0.263158,116600000000.0
-0.572541,-1.08772,2.73183,-0.251655,0.8855700000000001,-0.390429,0.882956,0.063735,0.6971310000000001,-0.07827,0.067906,0.350436,116620000000.0
-0.542525,-1.082235,2.766257,-0.242328,0.883009,-0.40196,0.5284300000000001,-0.029857,0.434129,-0.068569,-0.140226,0.4240850000000001,116640000000.0
-0.525088,-1.081951,2.784122,-0.235408,0.882876,-0.40634,0.024021,0.15554500000000002,0.327819,-0.044606,-0.532259,0.375335,116660000000.0
-0.517972,-1.0908209999999998,2.78818,-0.228624,0.887006,-0.401186,-0.5732149999999999,0.157816,0.27771,-0.004621,-0.64137,0.316072,116680000000.0
-0.530084,-1.110593,2.77468,-0.224555,0.895962,-0.38318,-1.261195,-0.109035,0.208085,0.048118,-0.7045710000000001,0.368928,116700000000.0
-0.5624060000000001,-1.139641,2.742538,-0.222845,0.908483,-0.35355,-1.760419,-0.173013,0.123495,0.110342,-0.737585,0.321369,116720000000.0
-0.613535,-1.170345,2.691285,-0.224451,0.920885,-0.318735,-1.894087,-0.233408,-0.108097,0.141489,-0.7044090000000001,0.276071,116740000000.0
-0.6910350000000001,-1.197611,2.616407,-0.232361,0.931171,-0.280942,-1.968829,-0.526039,-0.389186,0.14746099999999998,-0.614444,0.267133,116760000000.0
-0.798768,-1.22117,2.5148040000000003,-0.245433,0.939501,-0.238956,-2.153253,-0.7120029999999999,-0.61029,0.08369,-0.391771,0.244068,116780000000.0
-0.93428,-1.237487,2.392779,-0.263102,0.944965,-0.19447,-1.94717,-1.267251,-0.7288479999999999,-0.06017,0.120129,0.222317,116800000000.0
-1.07154,-1.243969,2.282954,-0.281853,0.947066,-0.153705,-1.572761,-1.878363,-0.610082,-0.049888,0.240328,-0.102002,116820000000.0
-1.203884,-1.251287,2.182928,-0.293194,0.94939,-0.112679,-1.598392,-1.685085,-0.171469,0.052074,0.35777,-0.5046609999999999,116840000000.0
